kmag,energy,horiz,vertical,kol
0.008885765876316733,0.6798320303417592,0.6709074235865359,0.008924606755223633,6967.749531133207
0.0266572976289502,1.1488796566851867,1.0956138947593845,0.05326576192580138,673.9374999681224
0.04442882938158367,0.9669827167729832,0.8731024042934095,0.09388031247957372,275.966106362421
0.06220036113421713,0.780566634628494,0.6626100858273777,0.11795654880111661,156.81306030964166
0.0799718928868506,0.6483977384590671,0.5265294449532089,0.12186829350585775,102.43833517568908
0.09774342463948407,0.5397333439706631,0.41793221891929877,0.12180112505136383,72.61995127678128
0.11551495639211753,0.44616712074764364,0.3326822795589771,0.11348484118866624,54.88073545389123
0.133286488144751,0.36989774403456704,0.26517773788671617,0.10472000614785155,43.346401648052215
0.15105801989738446,0.30743402054892316,0.21471823447056498,0.09271578607835887,35.15191392926098
0.16882955165001792,0.25656337591212625,0.17399359109069248,0.08256978482143428,29.149442936511356
0.18660108340265139,0.21126819612853723,0.13999418541724237,0.07127401071129429,24.65795972674858
0.20437261515528488,0.17383158970143064,0.11338539434480742,0.06044619535662338,21.186582210917003
0.22214414690791834,0.1437960071484485,0.09177930671794343,0.052016700430505505,18.4330702557414
0.2399156786605518,0.11824055939839334,0.0742591805306455,0.043981378867747854,16.205911920941357
0.25768721041318526,0.09797776855948326,0.06079059109666662,0.037187177462816454,14.386661655658907
0.2754587421658187,0.08047994410667415,0.04934550495753992,0.031134439149134427,12.877324238908583
0.2932302739184522,0.06615204078748507,0.04011445653210664,0.02603758425537825,11.598642947145306
0.31100180567108565,0.05416863180118254,0.03251362245912424,0.021655009342057992,10.508875513558511
0.3287733374237191,0.044354229896519305,0.02647756212775561,0.017876667768763663,9.579394066537057
0.3465448691763526,0.03630160818373367,0.02153437739911687,0.014767230784616824,8.77791909558875
0.36431640092898604,0.029683131803182543,0.01755378196169294,0.012129349841489665,8.078371501914713
0.3820879326816195,0.024196979587489467,0.014258070261051296,0.009938909326438107,7.459493867440024
0.39985946443425296,0.0195840477262068,0.011471143195033782,0.008112904531173016,6.912085780943345
0.4176309961868865,0.015857200177059813,0.009252876639173763,0.006604323537886052,6.429495602636164
0.43540252793951995,0.0128063918326782,0.007463114711825767,0.005343277120852402,6.000695940306832
0.4531740596921534,0.010303678748635735,0.005997859147068671,0.004305819601567088,5.613228919449932
0.47094559144478687,0.008240847457276898,0.0048013803508942425,0.0034394671063826556,5.262556566836918
0.48871712319742033,0.006592673827386635,0.00383692951633281,0.0027557443110538308,4.947941813124917
0.5064886549500538,0.0052445104588150415,0.0030516002958800013,0.002192910162935011,4.663721833347731
0.5242601867026873,0.0041729360348596095,0.0024269928088243822,0.0017459432260352125,4.402447708552151
0.5420317184553207,0.003303446310819222,0.0019216743452853905,0.0013817719655338432,4.163106105903828
0.5598032502079542,0.002630520686607234,0.0015325433332888717,0.0010979773533183678,3.945270655651231
0.5775747819605876,0.0021026601133460783,0.0012243728257323096,0.0008782872876137733,3.745589228618962
0.5953463137132211,0.0017088631483803635,0.0009943688424035064,0.0007144943059768628,3.5608543936759234
0.6131178454658546,0.0014172716823889705,0.0008252422789267813,0.0005920294034621847,3.3900096286782464
0.630889377218488,0.001192286679954624,0.0006963039508127732,0.0004959827291418465,3.2394859432002563
0.6486609089711215,0.0009433003388727365,0.0005513325301701612,0.00039196780870257795,3.090609941847962
0.666432440723755,0.0007502558482814741,0.000440494755542668,0.00030976109273880755,2.9534994744563794
0.6842039724763884,0.0005939627210790939,0.00034939096062669905,0.00024457176045239757,2.826068075585219
0.7019755042290219,0.0004678779870050831,0.00027496465500468855,0.00019291333200039353,2.707658822539242
0.7197470359816553,0.00036832578281320106,0.0002172088828925026,0.00015111689992069834,2.5974201469819707
0.7375185677342888,0.0002868977264750225,0.00016963156781483655,0.00011726615866018727,2.4939590692250153
0.7552900994869223,0.00022392777178870986,0.00013249775158714148,9.143002020156898e-05,2.3965690574381466
0.7730616312395557,0.00017466978004820782,0.0001035177826980046,7.115199735020305e-05,2.305873441975853
0.7908331629921892,0.00013818082900654105,8.215094765760883e-05,5.602988134893242e-05,2.2209638556740425
0.8086046947448227,0.00011012509785974095,6.540968339850946e-05,4.4715414461231436e-05,2.1406887553537173
0.8263762264974561,8.955838265994243e-05,5.3183912602443283e-05,3.6374470057499185e-05,2.0643789711294236
0.8441477582500896,7.633488005376174e-05,4.548115292462548e-05,3.085372712913618e-05,1.992604511046839
0.8619192900027232,6.786406150568959e-05,4.031758379122752e-05,2.7546477714462142e-05,1.9278488522263306
0.8796908217553565,6.433449358915667e-05,3.828719860805335e-05,2.6047294981103278e-05,1.8757889353888448
